Identifier,nBM,nHet,ZM1V,DBI,MAXDN,MAXDP,DELS,CIC0,J_D/Dt,SM1_Dz(Z),SM1_Dz(e),HyWi_B(s),SpMax4_Bh(m),SpMax5_Bh(m),SpMax3_Bh(s),SpMax7_Bh(s),P_VSA_v_2,P_VSA_s_6,Eta_F_A,Eig02_AEA(dm),Eig03_AEA(dm),Eig04_AEA(dm),nHAcc,Uc,nBM,nHet,ZM1V,DBI,MAXDN,MAXDP,DELS,CIC0,J_D/Dt,SM1_Dz(Z),SM1_Dz(e),HyWi_B(s),SpMax4_Bh(m),SpMax5_Bh(m),SpMax3_Bh(s),SpMax7_Bh(s),P_VSA_v_2,P_VSA_s_6,Eta_F_A,Eig02_AEA(dm),Eig03_AEA(dm),Eig04_AEA(dm),nHAcc,Uc
GEGFEG_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.13218390804597702,0.17777777777777778,0.19183965640658554,0.21374101774453735,0.3258896151053014,0.46297558979953635,0.09313565570294201,0.3956630525437864,0.11851123595505617,0.5514086202745003,0.7093048128342245,0.6002312138728327,0.2378828426999703,0.23220355443333007,0.9661148977604674,0.5291249341064839,0.2862910880015596,0.1870289324455494,0.5794392523364486,0.44669954476479506,0.5072831978319784,0.5729316805995964,0.18421052631578946,0.6153536438062006
GEKPAP_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.07471264367816091,0.11111111111111112,0.17179670722977808,0.3845138583369996,0.17565359477124187,0.45090685940270014,0.07682219452835974,0.6246872393661383,0.2758044943820225,0.47820852395858415,0.6500534759358289,0.5556069364161846,0.2592922985429676,0.2606584442070506,0.34897760467380723,0.4862941486557722,0.22849469261275313,0.15168673262605792,0.44265080713678845,0.6067905918057663,0.6507452574525746,0.6811761314499856,0.13157894736842105,0.5109381291101865
GESJIX_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.10919540229885058,0.13333333333333333,0.13600572655690765,0.1869775626924769,0.42111474219317346,0.42676939860902774,0.04253635906905124,0.34328607172643866,0.23282134831460674,0.57476522995425,0.615187165775401,0.4510982658959539,0.2830805828129646,0.25832766825288916,0.32132424537487825,0.4492619926199262,0.08685748292863116,0.057660541866049075,0.5581988105352591,0.4028831562974203,0.48763550135501355,0.56947247045258,0.10526315789473684,0.5800563682727151
GIHWUP_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.08620689655172414,0.13333333333333333,0.1395848246241947,0.23185217773867137,0.16212781408859842,0.417018955407064,0.03967037053953009,0.4860717264386988,0.10795842696629213,0.48230195039730317,0.653048128342246,0.4827745664739884,0.22113192585984737,0.23346605807516752,0.3152872444011685,0.45664206642066424,0.18002277892641483,0.10886705379493554,0.5468705749079581,0.4330424886191199,0.543529810298103,0.5648601902565581,0.15789473684210525,0.5368406925244934
GILCAG_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.1839080459770115,0.044444444444444446,0.1739441660701503,0.2375714914210295,0.169480755265069,0.4691122323741988,0.05737359962939523,0.5339449541284403,0.30905168539325845,0.3922465687454852,0.57475935828877,0.5489017341040463,0.26067994845871745,0.26240652617267163,0.35481986368062346,0.49960463890353185,0.12900362718490432,0.08563935766224477,0.6224865477201925,0.4753414264036418,0.5752032520325204,0.6111271259729029,0.05263157894736842,0.6769561132733861
GIQHOD_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.12643678160919541,0.2,0.2133142448103078,0.3196216454025517,0.21069353667392887,0.472453293331515,0.09933088873374527,0.49974979149291077,0.11481797752808989,0.5901757765470744,0.7112299465240641,0.6039306358381504,0.2666270195262167,0.2745459842672623,0.8212268743914315,0.533605693199789,0.33046886623537197,0.20874103843468486,0.5757575757575757,0.5802352048558421,0.6502371273712737,0.6967425771115595,0.21052631578947367,0.607166823245202
GODZOP_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.09195402298850575,0.13333333333333333,0.1496062992125984,0.22598621498753485,0.18273420479302835,0.45792990590481386,0.06312841325042574,0.4592160133444537,0.14127078651685393,0.48230195039730317,0.653048128342246,0.5347976878612719,0.2584002378828427,0.24881033310673012,0.8179162609542356,0.46415392725355836,0.21692053540737843,0.12845903649336715,0.5431888983290852,0.5942716236722305,0.5743563685636857,0.6317382530988758,0.15789473684210525,0.5485169775869011
GOFDIO_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.0,0.6888888888888889,0.19398711524695775,1.0,0.2921205519244735,0.12607391245056593,0.27106020370213296,0.9085904920767305,0.9999999999999999,1.0,0.0,0.6413872832369942,0.3810090197244524,0.38690880839079345,0.21207400194741965,0.45479704797047965,,,0.35315774568111014,0.6635053110773901,0.755589430894309,0.7768809455174402,0.0,0.0
GOFFAJ_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.14942528735632182,0.17777777777777778,0.2140300644237652,0.16395365889426605,0.20370370370370375,0.1822582844674758,0.031935300757521386,0.5019182652210176,0.20132808988764042,0.7428365037322417,0.6089839572192514,0.5021965317919077,0.30221032808008724,0.313877828493736,0.3191820837390458,0.4794412229836585,,,0.4732370433305013,0.5407814871016692,0.616869918699187,0.6793023926203516,0.0,0.6381693732384915
GOFHIT_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.14942528735632182,0.17777777777777778,0.20114531138153185,0.29329813755682654,0.3182643427741467,0.2159416337106232,0.04510710347572473,0.6158465387823185,0.1128561797752809,0.5636888995906574,0.5955080213903743,0.5352601156069365,0.2816929328972148,0.30222394872292896,0.2895813047711785,0.44741697416974163,0.04447790598049427,0.029526761234950533,0.5596148399886718,0.5055007587253415,0.5509823848238483,0.623378495243586,0.15789473684210525,0.6381693732384915
GOHLIZ_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.09195402298850575,0.08888888888888889,0.1739441660701503,0.2539961871242118,0.07879448075526507,0.07459429974089732,0.036744028239040084,0.6363636363636364,0.2902449438202247,0.6455574283650374,0.5525133689839572,0.4973410404624279,0.5849935573396768,0.3087306982616296,0.2786757546251216,0.459673168160253,,,0.42282639478901163,0.4510622154779969,0.494749322493225,0.5755260882098587,0.0,0.5485169775869011
GONDAO_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.011494252873563218,0.13333333333333333,0.11381531853972798,0.1940167179938408,0.17746913580246917,0.3073776080730942,0.059224992333439905,0.4030025020850708,0.11327078651685393,0.5152901516975681,0.6832085561497325,0.4578034682080925,0.22073545445534742,0.21841313003787505,0.3156767283349562,0.43568792830785447,0.24186961629821924,0.16056570679290907,0.3996035117530444,0.5354704097116842,0.625,0.5870567886999135,0.15789473684210525,0.2127231244128305
GUBFAM_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.2471264367816092,0.11111111111111112,0.22619899785254116,0.3238011438627365,0.16358024691358028,0.0640256375289786,0.038711234936025005,0.6870725604670558,0.13495617977528088,0.5660967974957862,0.4894117647058823,0.5715606936416182,0.28208940430171475,0.3026124113819559,0.2895813047711785,0.5050079072219293,0.0,0.0,0.5788728405550836,0.468133535660091,0.5770663956639567,0.6137215335831653,0.0,0.7326533351228023
GUDDOY_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.034482758620689655,0.08888888888888889,0.09234073013600573,0.3196216454025517,0.06817356572258533,0.05338879039956361,0.022758265204256736,0.6026688907422852,0.12642359550561796,0.2687214062123766,0.46160427807486626,0.4215028901734106,0.264149073248092,0.2604642128775371,0.22979552093476108,0.42145492883500263,,,0.4177286887567261,0.5330045523520486,0.5992547425474255,0.6117036609974056,0.0,0.3767279559790632
GUDFES_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.20114942528735633,0.022222222222222223,0.14602720114531137,0.21374101774453735,0.038489469862018885,0.02413746079367244,0.015109648121203422,0.5431192660550459,0.14319887640449439,0.41175054177702863,0.5035294117647059,0.468901734104046,0.2623649519278422,0.26590269010391376,0.3086660175267769,0.4425408539799684,0.0,0.0,0.5992636646842254,0.44138846737481024,0.5433604336043361,0.5746612856731046,0.0,0.6938665950879077
GUDGET_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.1954022988505747,0.044444444444444446,0.15891195418754472,0.24321748056899842,0.1328976034858388,0.028501295513432428,0.02134566072698564,0.529441201000834,0.14456629213483144,0.5162533108596196,0.493475935828877,0.47005780346820814,0.28783823966696404,0.28328639409536754,0.3039922103213242,0.4522930943595152,,,0.5698102520532426,0.5282625189681336,0.5057588075880759,0.5797059671375037,0.0,0.6883639779895316
GUTNIU_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.08045977011494253,0.13333333333333333,0.11095204008589835,0.2839859216893973,0.1964415395787945,0.21791899631801448,0.033455563312736934,0.49241034195162625,0.13634157303370786,0.3732241752949675,0.5542245989304813,0.4277456647398845,0.2672217266329666,0.2495872584247839,0.28724440116845185,0.43845545598313135,,,0.5106202209005948,0.5136570561456753,0.5970528455284553,0.5970020178725858,0.05263157894736842,0.524359146423299
HEXQIN_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.10919540229885058,0.15555555555555556,0.1889763779527559,0.27921982695409886,0.26860929557007995,0.5143188326742124,0.09902096396390518,0.5211009174311926,0.20844943820224718,0.5475559836262942,0.6348663101604278,0.5939884393063584,0.26920408365546633,0.2773623385452073,0.8177215189873415,0.5295202952029521,,,0.5791560464457661,0.6012898330804248,0.6639566395663957,0.6563851253963678,0.15789473684210525,0.5800563682727151
HICGUV_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.14942528735632182,0.08888888888888889,0.16034359341445956,0.23185217773867137,0.24618736383442272,0.48036274376108007,0.0613145377553617,0.4758965804837364,0.11248876404494382,0.4615940284131953,0.6357219251336899,0.52878612716763,0.2823867578550897,0.26531999611537344,0.35715676728334955,0.48273589878755924,0.18543790433876983,0.12310338368271376,0.6261682242990654,0.5792867981790593,0.5377710027100271,0.5792735658691266,0.10526315789473684,0.6381693732384915
HIFYED_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.13793103448275862,0.11111111111111112,0.19541875447387258,0.27438040768441124,0.2719680464778505,0.20646393017864448,0.047341824184571626,0.48273561301084233,0.29278314606741573,0.6378521550686251,0.5833155080213903,0.49687861271676304,0.2850629398354644,0.3010585607458483,0.3215189873417722,0.4775962045334739,,,0.5426224865477203,0.49374051593323215,0.5736788617886179,0.6092533871432689,0.0,0.6232720440209368
HINGIW_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.1724137931034483,0.22222222222222224,0.2734430923407301,0.4399472063352398,0.21732026143790853,0.568525842083731,0.09683354756203388,0.7054211843202668,0.16223820224719102,0.48133879123525164,0.6502673796791444,0.6492485549132947,0.2831797006640896,0.30096144508109157,0.3236611489776048,0.5346599894570376,,,0.6137071651090342,0.5259863429438543,0.6082317073170732,0.6630152781781493,0.21052631578947367,0.664877197691585
HIWTOY_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.14942528735632182,0.2888888888888889,0.18611309949892627,0.3845138583369996,0.2459150326797386,0.2401472794217919,0.04803344577621474,0.5242702251876563,0.09020674157303371,0.6202745003611847,0.4885561497326203,0.512601156069364,0.28585588264446427,0.29969894143925413,0.3076923076923076,0.45677385345282034,,,0.561314075332767,0.44935508345978753,0.5614837398373984,0.6168924762179303,0.05263157894736842,0.6381693732384915
HIWTUE_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.14942528735632182,0.24444444444444446,0.1732283464566929,0.28867869189030654,0.2671568627450981,0.2207145779353607,0.04574815839439395,0.4772310258548793,0.08362921348314606,0.458222971346015,0.6284491978609625,0.5003468208092487,0.2744573297650907,0.2939691172186073,0.34060370009737106,0.4399051133368476,,,0.5862361937128293,0.42716236722306516,0.5264227642276423,0.5603920438166619,0.10526315789473684,0.6381693732384915
HMTHBZ_,0.10344827586206896,0.2,0.19971367215461702,0.2539961871242118,0.09032316630355847,0.1416200736397109,0.040712696475992245,0.4532110091743118,0.23040000000000002,0.6501324343847821,0.7007486631016042,0.48647398843930634,0.23867578550897017,0.25803632125861903,0.3265822784810126,0.49117026884554565,0.16930026626718037,0.11239037515113327,0.5590484282073067,0.6616084977238239,0.7538956639566397,0.6285673104641107,0.15789473684210525,0.570124815461012,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632
HOCQOF_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.12068965517241378,0.33333333333333337,0.23836793128131709,0.336046341105734,0.34803921568627455,0.18928133096958952,0.0762137632696737,0.4437030859049207,0.24410561797752808,0.7493378280760896,0.7116577540106952,0.5403468208092488,0.2724749727425909,0.2931921919005535,0.34897760467380723,0.4592778070637849,0.07992632761637004,0.26333123307732914,0.6267346360804305,0.48729135053110767,0.5982384823848239,0.567166330354569,0.23684210526315788,0.598443161991679
HOSKAB_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.028735632183908046,0.13333333333333333,0.16105941302791696,0.36662267194603315,0.17175018155410313,0.3871539615437065,0.08102085956819324,0.6126772310258547,0.17932696629213482,0.5152901516975681,0.6832085561497325,0.5634682080924853,0.24670433145009418,0.2581334369233757,0.8214216163583252,0.4858987875593042,0.27815429131373864,0.18465337261379697,0.40753327669215517,0.5324355083459786,0.6204268292682926,0.6801671951571058,0.15789473684210525,0.34693329754395386
HOSMAD_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.13218390804597702,0.0,0.10164638511095203,0.2073617832526764,0.08750907770515615,0.030751397790808675,0.014912274978305265,0.5394495412844036,0.19658539325842692,0.29472670358776787,0.4889839572192513,0.4101734104046242,0.2513628704529686,0.24754782946489268,0.28899707887049664,0.41407485503426467,0.0,0.0,0.5083545737751345,0.4026934749620637,0.516260162601626,0.5573652349380225,0.0,0.6153536438062006
HUVYAZ_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.07471264367816091,0.08888888888888889,0.10952040085898353,0.14664906877841327,0.1771060275962237,0.33056048002181915,0.04173707939946367,0.34929107589658037,0.1906011235955056,0.4615940284131953,0.6357219251336899,0.45040462427745664,0.2137972048765983,0.22210352529863064,0.3483933787731256,0.42619926199262,0.18543790433876983,0.12310338368271376,0.5007080147267063,0.5174506828528072,0.524559620596206,0.5409339867396944,0.10526315789473684,0.5109381291101865
IBEGAZ_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.29885057471264365,0.26666666666666666,0.3013600572655691,0.3279073177885321,0.4587872185911401,0.3055366153006955,0.07534271154812315,0.5876563803169307,0.09853932584269662,0.6520587527088851,0.6847058823529412,0.6198843930635842,0.2779264545544653,0.2985335534621734,0.3474196689386564,0.532946758039009,,,0.6879071084678561,0.46168437025796655,0.4793360433604336,0.5624099164024214,0.2631578947368421,0.7687558716950745
IDUZOZ_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.08045977011494253,0.17777777777777778,0.20042949176807442,0.463777680011732,0.12772331154684097,0.06313923360152734,0.05456959605384209,0.7426188490408675,0.15271123595505617,0.3852636648206116,0.5632085561497326,0.5731791907514452,0.2712855585290911,0.2865883266970962,0.27380720545277515,0.4679757511860833,,,0.48711413197394504,0.571699544764795,0.6211043360433605,0.6744018449120784,0.15789473684210525,0.524359146423299
IFIDOS_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.14942528735632182,0.13333333333333333,0.19219756621331424,0.3982255462677812,0.30600944081336245,0.29585435701622803,0.052452320520934605,0.659883236030025,0.14679213483146067,0.48230195039730317,0.5422459893048128,0.5519075144508667,0.2808999900882149,0.29746528114984944,0.29483933787731254,0.4679757511860833,,,0.5468705749079581,0.4755311077389985,0.5767276422764227,0.6085327183626406,0.02631578947368421,0.6381693732384915
IFUYEN01_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.06896551724137931,0.13333333333333333,0.12670007158196134,0.5437747470303564,0.26279956427015255,0.0600709123141961,0.05714849637551137,0.662718932443703,0.10595842696629215,0.6588008668432458,0.34096256684491977,0.4786127167630059,0.27277232629596593,0.28503447606098864,0.24186952288218122,0.46507643647865055,,,0.36363636363636365,0.6286039453717753,0.5752032520325204,0.5713462092822139,0.0,0.4965776405851564
IFUYIR01_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.06896551724137931,0.13333333333333333,0.12670007158196134,0.5437747470303564,0.2477305737109659,0.04677485340242738,0.05676027482171169,0.662718932443703,0.10595842696629215,0.679027209246328,0.34417112299465236,0.4751445086705204,0.3185647735157102,0.2934835388948237,0.2412852969814996,0.46507643647865055,,,0.2888700084961767,0.6286039453717753,0.5752032520325204,0.5713462092822139,0.0,0.4965776405851564
IFUYOX_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.07471264367816091,0.13333333333333333,0.1324266284896206,0.5462677811995894,0.3380537400145244,0.6049365880267285,0.07313408976726281,0.6613844870725604,0.12945168539325844,0.6380929448591379,0.3606417112299465,0.5186127167630059,0.27148379423134106,0.28493736039623185,0.2925024342745862,0.46507643647865055,,,0.4018691588785046,0.6181714719271625,0.6969850948509486,0.6114153934851542,0.02631578947368421,0.5109381291101865
IGAYOH_,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632,0.10919540229885058,0.37777777777777777,0.3718682891911238,0.29329813755682654,0.6237291212781411,0.4588844947497614,0.30534114561244396,0.37014178482068383,0.1365629213483146,0.723814110281724,0.8581818181818182,0.8053179190751443,0.25582317375359304,0.22511411090608913,0.9865628042843233,0.9959146020031628,,,0.7071651090342679,0.5275037936267071,0.6258468834688347,0.6870856154511386,0.39473684210526316,0.5800563682727151
